3.6252	90158.27
3.6211	90260.71
3.5813	90123.15
3.7381	90027.84
3.8953	89932.52
3.7638	89463.16
3.6646	89336.10
3.5175	89160.88
3.3699	88985.66
3.2218	88810.44
3.0731	88635.22
2.9239	88460.00
2.9059	88364.66
2.8972	88303.11
2.8970	88281.04
2.8972	88269.83
2.8974	88258.62
2.8615	88248.31
2.8147	88561.15
2.7285	89653.41
2.7026	89368.54
2.6759	89261.05
2.6076	89341.43
2.4808	89503.67
